INFO 2024-02-23 13:30:34,183 autoreload 11196 5384 C:\Users\Veronika\project\myproject\myproject\urls.py changed, reloading.
INFO 2024-02-23 13:30:40,031 autoreload 7780 5420 Watching for file changes with StatReloader
INFO 2024-02-23 13:30:43,089 basehttp 7780 8068 "GET / HTTP/1.1" 200 10629
WARNING 2024-02-23 13:31:04,043 log 7780 8068 Not Found: /docs
WARNING 2024-02-23 13:31:04,043 basehttp 7780 8068 "GET /docs HTTP/1.1" 404 2092
WARNING 2024-02-23 13:31:06,175 log 7780 8068 Not Found: /docs
WARNING 2024-02-23 13:31:06,177 basehttp 7780 8068 "GET /docs HTTP/1.1" 404 2092
INFO 2024-02-23 13:31:22,452 basehttp 7780 8068 "GET /admin HTTP/1.1" 301 0
INFO 2024-02-23 13:31:22,562 basehttp 7780 2808 "GET /admin/ HTTP/1.1" 302 0
INFO 2024-02-23 13:31:22,966 basehttp 7780 2808 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4158
INFO 2024-02-23 13:31:23,275 basehttp 7780 2808 "GET /static/admin/css/base.css HTTP/1.1" 200 21544
INFO 2024-02-23 13:31:23,307 basehttp 7780 2808 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2024-02-23 13:31:23,359 basehttp 7780 10400 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2682
INFO 2024-02-23 13:31:23,372 basehttp 7780 7468 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2024-02-23 13:31:23,378 basehttp 7780 10972 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2024-02-23 13:31:23,383 basehttp 7780 8628 "GET /static/admin/css/login.css HTTP/1.1" 200 958
INFO 2024-02-23 13:31:23,394 basehttp 7780 5056 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17905
INFO 2024-02-23 13:31:38,932 basehttp 7780 5056 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4336
INFO 2024-02-23 13:34:08,694 autoreload 10776 11092 Watching for file changes with StatReloader
INFO 2024-02-23 13:35:03,598 autoreload 6016 1212 Watching for file changes with StatReloader
INFO 2024-02-23 13:35:14,552 basehttp 6016 1384 "GET / HTTP/1.1" 200 10629
WARNING 2024-02-23 13:35:19,499 log 6016 1384 Not Found: /docs
WARNING 2024-02-23 13:35:19,499 basehttp 6016 1384 "GET /docs HTTP/1.1" 404 2092
INFO 2024-02-23 13:35:22,418 basehttp 6016 1384 "GET /admin/ HTTP/1.1" 302 0
INFO 2024-02-23 13:35:22,458 basehttp 6016 1384 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4158
INFO 2024-02-23 13:35:33,937 basehttp 6016 1384 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4336
INFO 2024-02-23 13:36:05,722 basehttp 6016 1384 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2024-02-23 13:36:05,810 basehttp 6016 1384 "GET /admin/ HTTP/1.1" 200 5536
INFO 2024-02-23 13:36:05,929 basehttp 6016 1384 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
